date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:58:59	162/162	------	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Nov%202020%2019:53:56%20GMT	https://www.motorcars-intl.com/page-not-found/	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/www.motorcars-intl.com/page-not-found/index.html	(from https://www.motorcars-intl.com/international-exotic-car-sales)
13:58:59	58097/58097	------	200	untouched ('')	image/jpeg	etag:0x8D4A7CA708AC7E1	https://automanager.blob.core.windows.net/wmclients/033666/images/motorcars-international-exotic-car-sales-springfield-mo-500.jpg	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/automanager.blob.core.windows.net/wmclients/033666/images/motorcars-international-exotic-car-sales-springfield-mo-500.jpg	(from https://www.motorcars-intl.com/international-exotic-car-sales)
13:58:59	1675/1675	------	200	untouched ('')	image/gif	etag:%225ed917ff-68b%22	https://s7.addthis.com/static/btn/v2/lg-share-en.gif	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/s7.addthis.com/static/btn/v2/lg-share-en.gif	(from https://www.motorcars-intl.com/international-exotic-car-sales)
13:58:59	343149/343149	------	200	untouched ('OK')	text/html	date:Tue,%2024%20Nov%202020%2019:53:57%20GMT	https://www.motorcars-intl.com/site-map	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/www.motorcars-intl.com/site-map.html	(from https://www.motorcars-intl.com/international-exotic-car-sales)
13:58:59	107961/107961	------	200	untouched ('')	application/javascript	etag:%225eb03e71-1a5b9%22	https://cdnjs.cloudflare.com/ajax/libs/gsap/latest/TweenMax.min.js	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/cdnjs.cloudflare.com/ajax/libs/gsap/latest/TweenMax.min.js	(from https://www.motorcars-intl.com/international-exotic-car-sales)
13:58:59	88145/88145	------	200	untouched ('')	application/javascript	etag:W/%225cca0c33-15851%22	https://code.jquery.com/jquery-3.4.1.min.js	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/code.jquery.com/jquery-3.4.1.min.js	(from https://www.motorcars-intl.com/international-exotic-car-sales)
13:58:59	35110/35110	------	200	untouched ('OK')	application/x-javascript	etag:%22809fd8ea9d7d51:0%22	https://wm.automanager.com/javascript/jquery/jquery.plugins.min.js	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/wm.automanager.com/javascript/jquery/jquery.plugins.min.js	(from https://www.motorcars-intl.com/international-exotic-car-sales)
13:58:59	1687/1687	------	200	untouched ('OK')	application/x-javascript	etag:%2266a6d8ea9d7d51:0%22	https://wm.automanager.com/javascript/detection.js	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/wm.automanager.com/javascript/detection.js	(from https://www.motorcars-intl.com/international-exotic-car-sales)
13:58:59	58131/58131	------	200	untouched ('')	application/javascript	etag:%22c51ffec4834d61:0%22	https://clients.automanager.com/javascript/themes.js	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/clients.automanager.com/javascript/themes.js	(from https://www.motorcars-intl.com/international-exotic-car-sales)
13:58:59	13958/13958	------	200	untouched ('OK')	application/x-javascript	etag:%22809fd8ea9d7d51:0%22	https://wm.automanager.com/javascript/input.js	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/wm.automanager.com/javascript/input.js	(from https://www.motorcars-intl.com/international-exotic-car-sales)
